"","data.Choice","data.A_follower_count...data.B_follower_count","data.A_following_count...data.B_following_count","data.A_listed_count...data.B_listed_count","data.A_mentions_received...data.B_mentions_received","data.A_retweets_received...data.B_retweets_received","data.A_mentions_sent...data.B_mentions_sent","data.A_retweets_sent...data.B_retweets_sent","data.A_posts...data.B_posts","data.A_network_feature_1...data.B_network_feature_1","data.A_network_feature_2...data.B_network_feature_2","data.A_network_feature_3...data.B_network_feature_3"
"2077",1,184413,312,15050,265.432870131781,53.764226640381,11.46911748987,0.234262308266,11.51201927916,926,172.486228814,5004.14618644
"2078",0,399329,-43940,5658,995.4848490911,437.45932656734,5.605723809243,2.797162879175,12.8967129312,3952,-33.0395843642,321.25779317
"2079",1,487510,37883,6635,44.829081683965,5.043062414235,1.16539622768,0.470938467213,0.65992621703,170,396.432748538,14225.1754386
"2080",1,852090,-17497,13560,-439.661510639,-334.2659335866,-24.92949012227,-6.04639652225,-29.47935587337,-1200,111.6891549294,3791.6543662
"2081",0,-220403,-306,-8602,-3920.7050309792,-1574.28594720146,2.730061974216,0,-9.97256801274,-10530,10.6742853763,-44.71905973
"2082",0,-14399,-12197,-853,-48.429767259065,-13.094314310065,-17.539424944082,-1.747521654985,-13.589951547082,-168,-184.711764706,-10791.7470588
"2083",0,-120645,-432,-6246,-660.283582456465,-145.438827935465,-4.929472531435,-2.213386786605,-5.96074092845,-2302,-60.5965884861,-2013.16460554
"2084",1,2258258,232,12605,13540.3928842443,1851.6313070229,-24.43720325,12.997879960465,-24.2807044928,35498,6.8428065908,606.11392138
"2085",1,1719,1737,68,5.57089140527,1.102393941367,4.146475286936,0.995822621816,3.177391219435,24,18.6068965517,863.79310345
"2086",1,921228,-118979,11409,1356.8347789063,556.582013817,-8.4254101192,0.759853520475,2.3998215998,4764,-84.8761679824,-1637.77632008
"2087",1,-4793,-5277,-374,11.58031365974,3.36395772619,5.97563069247,4.626010176305,9.866685556384,24,-53.1138814016,-828.494609166
"2088",1,-5570392,16,-3166,-65281.478489863,-31852.85639055,5.09787069334,0,5.34294174735,-185793,48.18388707972,3791.95302555
"2089",1,289575,-121,5752,482.1343584234,203.84702912623,-11.05072263146,-1.684128073842,-3.94129644082,1985,-47.1687908498,-842.72009804
"2090",0,-148244,37279,15137,-829.354696634,-398.4944598272,0.652297812500001,-1.55259283961,-13.61141488972,-3303,195.2712695675,4700.31307845
"2091",0,-33192,-28305,-1630,-15.132524440545,-3.686055628135,-8.103827839915,-0.231919685184,-6.888311598255,-65,-75.5303030303,-1904.89393939
"2092",1,700570,-167,6431,1577.377762747,260.7953723284,-2.79214855361,1.017506525596,-3.34291899561,4744,-91.6121505853,-2252.79064473
"2093",1,118373,118783,2260,59.65941324422,16.392091507652,6.46292223594,-0.769632768375,3.67565950449,198,-42.711956522,-7865.5821256
"2094",1,898,771,57,-0.487483912723,0,0.946514376835,0.236628594209,-0.266044976464,-1,58.15,290.8
"2095",1,154159,10398,2893,138.403363548721,50.068194642865,3.457328441035,0.24143311316,3.713346651235,541,125.071823204,6154.39779006
"2096",0,-6105,-515,-219,-4.978980829475,-0.953001631115,-1.989290393575,-0.736935878939,-1.00337952835,-16,-23.1764705882,-755.117647059
"2097",1,15,-144,8,-0.209744006122,0,-0.493068534354,0,-0.971106098415,-1,0,-76
"2098",1,-31264,-56427,1,124.233705656,130.1031433562,-21.33215734346,1.502995235565,-12.48299642253,939,-240.3575008181,-11535.22351419
"2099",0,2245444,-765,22196,448.3718202188,205.50278087829,-18.782353290607,-1.49697224289,-11.413272471823,1789,-65.9439880422,1362.24012523
"2100",1,-68648,-773,-1152,-72.8653143167,-9.4966889281,-3.615060249864,-1.197799448751,-3.870459541171,-260,115.636300226,4862.33248846
"2101",0,166649,-1500,6396,-31.4441283045,-0.600314214060001,-19.547561096265,-1.761261848615,-12.160525855065,-86,-40.812770563,-799.8982684
"2102",0,-173745,-2698,-16324,-345.45372581187,-85.696627338965,-6.445511327533,-1.237411867535,-6.950784191248,-1318,-162.73298272,-8117.21487603
"2103",0,-819588,-1608,-13084,-84.34718238556,-27.621939885,-5.55412213584,-2.515290844295,-3.94792401518,-336,37.385915493,-1334.5173709
"2104",1,4320917,-354,32707,7056.8168744022,3772.19827269444,-3.54256806808,-1.526983267696,4.35108658098,25279,-65.1967193862,-1101.65759198
"2105",0,654,1308,30,-6.781777006563,-1.079037757225,-2.006076687657,-1.290206105905,-2.511365948306,-24,-179.518518519,-5286.94444444
"2106",0,3271,2555,198,0.19073671994,-0.218347779856,0.719592371725,0,0.496047434475,1,182.5,3650.5
"2107",1,364446,-1477,3311,1167.14008617979,415.163410568465,49.583867195399,7.961053359145,81.20640033913,3447,-56.7523075459,-881.98705871
"2108",0,129584,4978,334,13.886459895753,5.573250623355,0.77471027919,0,25.595930951491,49,-817.0980392157,-7440.81372549
"2109",1,3779871,-1881,22335,4650.22422157,2791.788870081,-11.82359079857,0.239018782029,-22.7564922427,16763,-47.8169461856,-3457.21555105
"2110",0,-21268,-637,-222,-90.356002490865,-25.697788393965,-5.608825289735,-1.010655463645,-4.568339940453,-369,-18.4429708223,-1330.36604775
"2111",0,-1631827,-9729,-38230,-12709.9515921789,-4930.0160607849,-7.5815595178,-5.89340687103,-10.06976320678,-23879,64.5529216282,994.22916675
"2112",0,-569100,462,-3088,-50.764016991,-30.8135856174,18.51557568896,2.973958203084,19.76679416254,-118,88.2105526955,268.23542412
"2113",1,-1038,-170,-59,-11.368791365383,-3.873299913235,-1.695622436265,0,-1.695622436265,-49,-386.811320755,-4980.99371069
"2114",1,-65493,-275894,-2355,433.2196992024,132.71551881935,13.338518702465,2.943189905825,13.547478648065,1736,-31.1445338047,-2768.45039329
"2115",1,5440,4426,-3696,-40.6956018942,-17.77238565471,-1.376184659245,0,18.9839845776,-188,-198.3397058827,-2460.04705882
"2116",0,-123883,-58,-2865,-141.6805476983,-69.0995954593,-8.37999114088,-3.025677061127,-8.53483381205,-525,49.0920157885,1121.86483813
"2117",0,-871385,212,-13830,-132.911362265063,-55.927243954865,-2.287784623729,-1.020656864805,-2.055864938545,-561,-43.158450704,-3888.5
"2118",0,1520303,227,8095,4576.906963105,935.044394716,12.60613577833,1.07893981551,0.31708974565,12800,-51.01298645938,-763.48407649
"2119",0,-3163,-688,-106,-15.184801295165,-7.583733182195,0,0,0.231919685184,-68,-284.802816901,-5172.28169014
"2120",0,-365763,-452,-3344,-1147.2777820159,-402.8950685353,-42.13547990516,-4.3633612302,-71.1568882154,-3396,29.3038226974,-673.709910984
"2121",1,315345,1999,2087,-7.7257423864,-12.05971983052,-2.44632410525,-0.981598467727,-9.20533660298,-30,243.2634492303,6088.08943089
"2122",0,-5293514,8858,-18269,-173635.7866101,-52349.398669782,-11.308336014465,-1.552396844495,-13.384762409765,-213716,37.65179735691,420.98721921
"2123",1,3070078,117283,-753,-12.0288771472,0.48177148207,-12.608136607765,-0.990922022345,-16.893715326565,-60,-267.2007286402,11065.06757552
"2124",1,-44963,-42038,-1281,6.909962048291,-0.17503425949,3.930639006815,0.760251748539,2.463217459165,19,66.695652174,3908.36956522
"2125",0,-236102,-665,-2794,-77.093070025365,-23.870573099365,-12.441097930365,-2.450221709875,-12.255232280729,-307,-159.200647249,-5131.31067961
"2126",0,-159961,23473,-14050,-113.49645335,173.371451815,-25.03143982346,-6.21890650778,-14.1045156337,-502,-20.0681287655,-489.90953711
"2127",1,16,67,-1,-0.219928283806,0,0.239018782029,0,1.018725976835,-1,138.5,3963
"2128",1,17788945,45213,89909,16185.734028101,5666.2340061571,0.261646709668,0,1.507744699905,60414,-4.6025288719,-1710.84536402
"2129",0,-212,-587,-5,-1.20979489962,-0.246335183308,-1.234876638706,-0.236628594209,0.0669212269200001,-5,143.5,4037.5
"2130",0,-1387430,-254,-3774,46.7751512935,14.2328739936,-2.667298928464,-0.729697128561,-2.438846968721,211,-19.059266257,-5162.87236657
"2131",1,479118,11517,16250,1794.97034226205,685.474540476465,4.434484085315,1.217636864115,15.229953490791,6865,-775.1853380783,-8751.88747331
"2132",1,-167213,-729,-3084,-89.8513638117,-51.6810126865,-16.60295604138,0.24143311316,-9.44926507715,-365,-124.00141764,-4751.44855503
"2133",0,-2253391,2521,-22524,-488.674140552988,-211.325286326465,-0.50356109599,-0.264289605725,-0.485606673574,-1916,-41.4878301398,-3832.37648887
"2134",0,171465,-501,-174,205.30853531,65.9040421526,10.40732640621,1.22694715069,-7.5277140733,799,-19.2408599696,-495.26375734
"2135",1,-5087,-342,-466,-17.5982445032,-1.549474290185,-2.24281040285,0,-2.05438086459,-81,-170.5888615886,-6073.76904177
"2136",1,205678,14269,2444,14.632611384734,4.214155629005,-0.24143311316,0,-0.24143311316,67,306.688405797,16247.615942
"2137",1,-1349459,-147157,-8069,-9250.305245518,-4841.902731455,-5.63654054575,0.24143311316,-186.01837406633,-26229,48.6248620857,804.91892558
"2138",0,-72645,1581,-3472,-163.9733494398,-88.79878122249,-4.13924910942,-2.079699417456,-6.842231832706,-675,-9.5583850931,-1163.1952381
"2139",1,470250,79,7052,1003.90588168745,439.46404058916,6.096426057655,2.797162879175,-18.4303593781,3993,34.40013194783,2198.65141019
"2140",1,-5437,467,69,-3.52958380806,-1.46050702031,1.977273911387,0.508392310862,1.21973714271,-17,65.0161290323,-2943.86175115
"2141",0,-7360016,447,-43584,-12473.0495606415,-9596.90056953146,-5.223443934295,-1.253120168285,-7.657958643763,-46906,-7.32031991897,-838.486589149
"2142",1,-5151,-594,-282,-25.5423044008,-2.5921804304,-18.81089547927,-1.512438431132,-11.672683655553,-60,-56.7847593585,-997.15106952
"2143",0,-128245,-67,-942,-139.68148372432,-77.651546413565,-1.810013789776,0,-18.31484054833,-465,142.0063559322,2948.62076271
"2144",1,-5722,-2116,-486,-22.27242089252,-5.548083639997,-6.8278331817,-0.523502752561,-4.65932013265,-83,-142.290322581,-4202.924731187
"2145",1,70056,-28237,-18878,81.990208058,82.1413190682,0.62211239691,-0.749111317391,6.63926817072,277,-193.3218574424,-4125.57188479
"2146",1,2754248,19707,15694,5077.58660814,4.72842393465,-0.285336420694,-0.258628052937,-0.99596072729,18509,-30.67104188276,-2303.555914925
"2147",0,-1203945,-3016,-273,-55.427547311863,-24.348542629363,-1.457275889545,-0.234262308266,-2.411033018345,-176,-46.4833333333,-61290.9166667
"2148",0,-3150,-1888,-163,-2.904107762961,-0.00870434289500011,-0.749825424023,0,-0.998648841505,-10,-47.5833333333,-795.416666667
"2149",1,-1851276,127392,-15982,-357.366705077,-187.9719183008,6.515901339387,-0.264289605725,6.558659491153,-1349,190.1013306992,5744.29309155
"2150",1,1096480,268,10558,72.01431417477,19.797863044265,-0.473257188417,0,-0.217211494056,286,3.7098976109,160.114334471
"2151",0,1640447,-226,14337,5233.34720058052,1079.96513600165,12.86618200334,2.52269383374,3.66896864414,15094,-201.04139797328,-12777.81947095
"2152",0,3070812,118299,304,18.538598164561,9.582048246983,-0.266959197702,0,-0.266959197702,64,5.1417910448,14135.5597015
"2153",1,223074,-2,7706,165.657613174,100.170572393343,3.007987118265,1.514213466555,4.301415342465,637,20.3350115377,604.15565345
"2154",0,3075564,117619,38,-20.4165512597,6.0830577248,-1.415449712645,0,-1.181187404385,-50,-8.3497343789,15084.11054896
"2155",1,1698917,67,11721,828.79338671375,87.69361721708,7.253796810063,2.508556631765,4.498808434313,2557,-57.8358986616,96.3393881500001
"2156",1,8162803,-866,25451,2791.563013156,785.86129651228,-2.70718385441,0.482866226321,-2.43745583631,9785,-212.2480892443,-5470.94381295
"2157",0,1797,-811,-63,53.03853705939,26.610174382165,1.937100120767,0,0.65838157338,228,-166.3624454148,-3418.28384279
"2158",0,-461817,-331376,-881,-194.57263762942,-135.09360206046,1.232394601115,0.251336785336,1.466656909375,-707,49.6994535519,-404.82201405
"2159",1,-374395,-235,-6732,-924.3266782927,-397.5032162525,0.39331569357,-0.55853299991,-5.8816357258,-3703,-29.85804440575,-356.07733612
"2160",0,-98091,-2340,-5573,-365.1762076859,-159.8145846743,-0.57795980026,-1.39400523943,0.600869440199999,-1276,-14.4215513175,-1289.697216794
"2161",1,11492,-386,579,52.73307257316,21.2706586415,5.84540949075,0.24143311316,5.40315371378,187,56.695098039,1097.88431373
"2162",0,-1351677,-116,-15630,-19129.4942829007,-14552.6334881415,-1.964914674405,-0.480451895189,-16.180999140965,-52579,-2.09244769678,-449.563636364
"2163",0,5333161,33079,19502,173626.63178691,52349.3639600353,11.308336014465,1.552396844495,13.384762409765,213676,-21.41370211881,-539.48721921
"2164",0,6623277,-337,79762,2057.408479844,1394.725667266,-0.234262308266,-0.234262308266,-0.00234262308200001,9153,-22.3507768356,-2384.85900526
"2165",0,-1917159,-2454,-9142,-6757.5814276979,-2940.05611904582,-10.81131693066,-2.186094260497,-64.57916939288,-21586,251.3959548369,7019.7979844
"2166",1,-12351,893,-475,-82.7492906196,-15.6383545309,-11.4681143013,0.52927060344,-16.72980784698,-290,5.62779122939999,159.75531343
"2167",0,-365789,-251,-3364,-1167.54255075072,-415.163410568465,-49.818129503665,-7.961053359145,-82.434673283565,-3449,-16.9143591208,-1316.34627462
"2168",1,10928,1352,466,39.834205041383,5.822505448175,19.547561096265,1.761261848615,12.160525855065,125,-97.568181818,-1441.53030303
"2169",1,-394,-233,-15,-15.86494678909,-5.496218723231,-6.20157222983,-4.635523604281,-9.35803383789,-43,-17.0964360587,-380.656184486
"2170",1,9475084,-28454,15949,4287.5928691009,654.5416876141,-4.86923723295,1.737877362225,-5.88647857481,12062,-137.3179865833,-978.26523292
"2171",0,1077915,-361,5252,-564.9450499524,-151.6950348055,-4.701416484415,-0.24143311316,-6.953540804135,-1945,-23.0634961384,888.73527528
"2172",1,259027,-346,72,564.3385636758,430.7245592996,3.62771767088,-0.246335183308,2.72407570884,2373,-205.9032999062,-5105.702714121
"2173",0,-141087,-126743,-8672,-873.45602973179,-347.530163903465,-4.163704952849,0,-33.64920142083,-2764,-31.0681143943,-2930.62928682
"2174",1,-2209853,-119094,13522,114.0403249605,46.07823651018,2.522046931995,1.020656864805,2.522046931995,496,79.5166596592,-12400.5597015
"2175",0,125939,80,2056,-1007.571780847,-531.9091305556,8.524170216964,-0.233665006387,-2.95024699251,-3249,31.33392287173,1927.629219035
"2176",1,-392843,357,-3415,-840.293928997,-351.6815247945,-1.0106625714,-0.48083486751,-10.79191655255,-3317,43.9201579072,1309.61525648
"2177",1,257477,1152,7858,47.439298066561,6.016435962283,-0.010519257557,0.256439940145,-0.010519257557,205,-20.5853080569,-2537.172985782
"2178",0,-8040183,137,-24986,-2681.655807027,-709.7592243889,-0.45567473288,-0.482866226321,17.05238277176,-9430,18.0165080871,-413.08235517
"2179",0,-629944,1269,-7452,-614.21190141979,-329.229587597465,-3.717513289519,-1.240062414355,-10.97625913273,-2533,38.8280072747,114.76435437
"2180",1,218092,7282,3650,230.2778394076,99.53212237073,5.0625631277,1.441128843699,5.40755657889,844,-53.9990403283,2577.18327554
"2181",1,4195970,-13442,21868,6800.890248172,3678.8606907655,-8.88429241867,-1.020682508796,-0.9518728792,24250,-218.4608790892,-5324.23547717
"2182",1,7359545,-384,43582,12472.8439905411,9596.69499943107,5.223443934295,1.253120168285,6.64425784055,46905,-41.67968008103,-4130.513410851
"2183",0,-800480,69,-14978,-6879.0787835264,-5012.48034909028,-22.582627904465,-2.285034615005,-18.320477840265,-23949,-2.547209909,-514.82539813
"2184",0,21368,1011,219,90.107179073382,25.448964976482,5.608825289735,1.010655463645,5.076116665935,368,-58.5570291777,-1716.63395225
"2185",0,-825052,-619,-13006,-357.2214341276,-92.55702896919,3.30574988277,-0.976577749766,1.26941184955,-1478,25.9144222236,2149.4917549
"2186",0,-22068,-30704,-999,-121.347254828,51.3431922923,-1.47734829281,2.316328011665,-1.28484294958,-76,-37.2081019963,-554.71837884
"2187",1,-2992541,2528,15725,-906.797930535,-894.3237957725,-6.15045134673,-1.04210285155,-92.96310997337,-3478,260.2268088776,7612.51605393
"2188",1,-409,-210,-59,-0.274930325284,-0.274930325284,-1.542282900895,0,-0.53117240011,-1,48.5,4651.5
"2189",1,-3165210,413,-536,-1252.76442500578,-979.539922685781,-11.32063897107,-2.279514719085,-98.38464337366,-4799,-7.4061738424,-1377.1988221
"2190",1,794715,1048,14930,6871.87583264,5013.33204775534,22.582627904465,2.285034615005,18.320477840265,23916,-5.4369170751,-356.17460187
"2191",0,-1221498,3063,-15198,-19036.9790106798,-14536.1955076131,0.48262958243,-0.480451895189,-13.2448145245,-52225,99.48055505822,9884.171900836
"2192",0,3750,-589,34,4.054272639423,1.307392538945,-0.946514376835,-0.236628594209,-0.236628594209,18,-151.75,-1427.409090909
"2193",0,-32142,23844,4434,723.190403128,468.228030897,-3.32084738696,-1.51967305229,-1.31107699935,3162,11.8687843661,235.34585297
"2194",1,723756,249,7256,1694.85332302751,317.363161620465,3.480553460865,1.757722911715,6.383582590335,5208,-19.9015122873,707.21361059
"2195",0,-4491143,-23,-29871,-4498.4295129917,-2206.22505907816,-25.39252596403,-12.291150769856,-28.01751384475,-16640,5.7522736729,-1651.92073352
"2196",1,7352219,-615,42631,12465.7814210976,9594.91269809301,3.72514943289,0.757811514381,6.93338928362,46877,-198.21301341403,-3463.980077521
"2197",0,-136101,128,-1925,-193.52675026002,-38.59500841148,-9.75848208613,-0.724073998303,-4.22959532204,-614,55.8781962864,-1517.03289124
"2198",0,227602,-1875,7706,152.2603791505,86.9513170258,-1.740901899,-0.97358176966,0.03072129286,584,-49.4907125664,141.4649318
"2199",1,1646974,33186,14340,37527.622663191,-325.694104148,-3.28774408535,0.523293419335,-3.35501125548,19361,15.419048923,520.728842041
"2200",1,47169,1181,-743,-3885.1642875495,-1568.00255204148,0.017421158116,0.256439940145,-12.38038679772,-10353,-13.047386317,-583.028409152
"2201",0,37552,25569,4590,237.4760702952,14.6386022009,11.73142031227,-0.500210724052,11.27695935745,733,208.5921153548,6805.47357375
"2202",1,-1589550,4206,7341,-37983.004893584,-89.6242243202,4.67598582631,0.72127662023,0.216750205519999,-21268,215.0927054312,6141.04351093
"2203",0,-47820,5619,-2355,-24.4162753717,6.9511097826,-0.695759055551,-0.231919685184,2.986222210461,-204,-168.3060104308,-4357.17780141
"2204",1,-15595,-273,-36,-75.406297838,-22.46746337619,-4.87215967274,-0.761832046162,-4.588274466423,-301,32.2040880012,153.61924637
"2205",0,-77491,-486,-3639,-165.034996843068,-88.835006487904,-4.08041634491,-2.064991226329,-6.827523641579,-680,-55.4869565217,-3249.26666667
"2206",0,-4182,-379,-102,-38.016540015019,-9.544379709905,-14.523768444865,-1.808266059795,-11.734106495865,-127,-59.0534351145,-4488.0610687
"2207",1,2725255,6260,22074,315.5358351022,85.7638191288,-0.743876315384,-0.500210724052,1.02627945387,1202,-29.8603883202,1777.41334046
"2208",1,-274825,-8065,6596,-68.76869418,-57.1613174087,3.823491069,1.971307086731,-0.0653675156000002,-182,144.5258218824,2493.0471703
"2209",0,-723235,285,-7223,-1683.6529882122,-316.41317886344,2.06350527131,0.00827913801000002,-0.61864085635,-5176,62.9015122873,1169.63933059
"2210",1,-1810,-1233,-94,-30.21608275031,-7.980543885698,-17.387902444365,-4.758316173475,-11.339322026865,-99,49.504723347,695.62618084
"2211",1,1060531,-2104,6972,4940.312843605,944.752297385,2.6030859842,-1.41434985162,-1.63985726262,13901,-77.60017280768,-2298.10175572
"2212",0,-1501,-392,-143,-4.403540915323,-1.081121629475,-2.223609094695,-0.508392310862,-3.713157468275,-11,110.5,2099.23809524
"2213",1,18404,235,845,58.71945199852,7.30318694075,-3.033699720535,-0.266959197702,-1.743178645795,226,136.9231913458,7629.21690331
"2214",1,63972,29820,1726,43.494796662,12.4279547517,9.90790064204,0,7.40356503898,172,14.258680556,-182.21180556
"2215",0,-267835,-1618,-7854,-47.973216461965,-6.283395159985,-0.256439940145,-0.256439940145,-0.256439940145,-207,-29.9146919431,-915.327014218
"2216",0,-1426926,-139833,-12446,-9786.747022065,-4989.302992685,6.4292580288,1.991995145775,-182.325579836,-28123,247.0873098822,7533.19439512
"2217",0,11196,-1421,560,49.29618034558,20.89626652137,2.46262601524,-0.991018102865,2.7304240632,173,73.2882014873,439.82454361
"2218",0,-846292,20732,-13377,-131.73075165355,-55.310931315365,-1.53889607858,-0.0375060113900001,-0.0898059086999998,-555,93.412977867,4753.21428571
"2219",1,262685,1307,6631,643.7488279366,294.37280045699,22.37903616978,0.228863503959,17.13906947387,2315,-13.0072358316,-3215.24665158
"2220",0,29847,-236,2696,-14.91846623261,1.634426912805,-8.110162576235,-0.236628594209,-2.948612536775,-12,-37.6242424242,-857.05
"2221",0,41015,-812,1327,1527.35059305737,282.546134121019,71.6741565921,3.359712356,100.0154696814,3296,-142.2315946352,-269.93740686
"2222",0,-404750,-127514,-6654,-119.8204211562,-22.40338526864,-1.73705041287,1.766002049725,-1.54097114041,-534,-155.089160839,-7081.81663924
"2223",0,-3717,-344,-56,-2.29368092498,-0.475438159356,0,0,0,-12,18.5,1134.709090909
"2224",0,3990492,33070,4068,154506.3902882,37796.9402159,9.34342134006,1.071944949306,-2.7962367312,161138,2.25575494631,632.949144426
"2225",0,-503515,-2636,-12756,-309.58458728098,-142.095107166941,-4.385586803965,-0.948904564655,-4.444673255697,-1270,43.3671814672,1224.41042471
"2226",0,-265131,-103,-547,-630.82217386587,-457.548046489465,-5.093522931493,0,-6.874224001858,-2598,101.5736861722,683.307864331
"2227",1,200822,14290,2321,0.159899984999999,0.98383061123,-0.736665616995,-0.248823417483,-0.487842199512,1,270.5413469735,15970.13064788
"2228",0,-96208,455,-357,-81.461230898765,-43.220961595965,-6.489741751225,-2.238629879265,-11.481364528183,-296,-9.20875420875,-2112.07407407
"2229",1,1695918,-5223,11530,763.0420868144,58.8211420467,7.520756007765,2.508556631765,1.54762573637,2371,-52.0853480008,-2195.48395987
"2230",0,-9029396,-2063,-7854,-3580.725693205,-303.85766362,-2.61166108226,-1.252278268622,3.47844205602,-9086,6.5064579594,-2026.5814849
"2231",1,4490690,111,29832,4495.88795247923,2205.8622045585,25.39801536145,11.793576352408,27.23715697642,16631,-106.0522736729,-175.04593315
"2232",1,1040169,579,13675,1420.08109719132,573.492191974465,2.467919641136,0.759853520475,7.90948898889,4969,-88.9631245044,-67.8584456799999
"2233",1,392700,9364,3354,258.423420615465,124.371037089465,7.370836267065,0.495458722174,10.652295077157,973,41.0162107396,3042.89260385
"2234",0,-8656,-1032,-462,-28.036032057165,-5.574064907075,-7.343841555965,-1.001186596545,-4.46108421281,-112,-51.088495575,3083.32743363
"2235",1,1445197,-282,6731,52.078586207265,13.464218985565,3.363057984015,0.961616813745,2.162989928423,219,260.739726027,13653.173516
"2236",0,-673944,9709,-10199,-235.612126805,-45.1058631898,0.98461788932,-1.245460117495,1.49966634209,-997,72.5830196211,2530.53470625
"2237",1,693992,9861,-1362,-46.827529128,59.7724346924,-26.34444611486,-2.27913376566,-20.39352773325,-119,-116.2126074688,-1867.653947369
"2238",0,-162866,-866,-4460,-181.881524873628,-77.749158847228,-11.507164682665,-3.489516431495,-9.504651162145,-687,-81.9386590585,-1772.65049929
"2239",1,179997,-9591,2369,7.06138816973,-3.39281636949,-0.958489459245,-0.958489459245,-42.371209298265,57,199.545548654,1689.9016563
"2240",0,-510773,2832,-9848,-739.8744668739,-359.3937829199,9.41296492111,0.782677059762,0.0295873707999998,-3106,66.1401496556,1906.48709481
"2241",0,1052,1355,51,-0.460334194062,0.19746981822,0,0,0,-2,-205,-3910.66666667
"2242",0,-67809,-28761,-3618,-222.299856608,-16.3078332679,15.5866725212,0.482866226321,19.04863081227,-487,64.1027356,2912.74657214
"2243",1,17687793,36351,87495,16238.415155352,5678.7902530786,-3.195681731367,-0.24143311316,-2.20560195133,60471,-115.4977844191,-4925.77945771
"2244",1,637489,-329,1484,20677.5773721411,5606.65837748106,1.225583640305,0,32.06092116417,56195,-48.05242459356,-4488.457986587
"2245",0,-5298806,-30427,-16259,-173412.324424161,-52264.0690311284,12.2798314418,7.60734447669,7.5650439094,-212847,327.47512691491,7787.7227798
"2246",0,-365166,-35,-3337,-1167.34172548205,-415.163410568465,-49.818129503665,-7.961053359145,-81.939214561391,-3448,818.0856408792,9983.15372538
"2247",0,-2437923,-543392,-445,4808.096692534,5105.405431272,-27.0213991406,-0.244121936838,-28.0499552869,-50,-3.2776104511,-176.61642824
"2248",1,3929,-342,157,0.836431545839,0.41702067901,1.792717055935,0.012442427584,1.025961634905,4,16,406.5
"2249",1,1671725,-29406,10449,822.1495546847,89.58581936211,-0.583071832149999,2.276636946581,-2.12254396624,2531,-54.2412016919,20.74544876
"2250",1,17818186,46685,90353,16364.8171016976,5721.81468432373,-1.773617243417,-0.498878882886,-3.05811671667,60963,-106.5240004311,-4699.26402059
"2251",1,-3286,-518,-159,1.53963613588,-0.543356021372,4.669426306425,0.769632768375,2.852733861435,-1,191.8472222222,13128.5
"2252",0,-14907,-1825,-667,-98.15047354202,-20.857205567465,-25.28947081112,-0.48256560978,-22.99451910952,-349,-83.4039548023,-3133.56214689
"2253",1,-465323,-38362,-5840,73.1228468205,51.52472687783,4.07353962104,0.269277918906,7.52972938033,296,-291.22211024,-10636.17118328
"2254",0,128864,3466,308,13.68482059349,5.573250623355,0.540447970924,0,24.86311672923,48,-55.7647058824,1660.35294118
"2255",1,1707269,-6,26507,1502.447353604,351.1321419832,24.92052913885,5.77807095332,13.45682704001,5571,-72.818145074,-965.07388274
"2256",0,-10422,-855,-430,-36.48421370143,-5.213315745208,-18.07915507295,-1.027058836958,-10.42836423682,-113,21.368181818,-99.6696969700001
"2257",0,-219780,-593,-8508,-3932.87054481376,-1574.01898800376,-0.239018782029,0,-12.636826737865,-10559,-33.9620782601,-402.35542337
"2258",1,-168,-165,-19,-0.719472689811,-0.480453907782,0,0,0,-3,-18.3333333333,-360.333333333
"2259",0,-387053,-8422,-2877,-228.39270308,-122.82156279928,-2.15894510797,-0.495458722174,-6.17999067075,-862,183.2090144854,4484.51280156
"2260",1,871338,-258,13827,130.30158859819,55.524285444061,1.07620304479,0.788737179621,1.28870562982,553,119.0473395929,4691.722222222
"2261",1,-489177,13301,5144,68.085536405,26.5755985711,1.62009419936,1.000671048254,7.07391700004,394,190.5704190175,4162.81830774
"2262",0,-9260,-4611,-546,-73.580275864223,-34.648202761765,0.946514376835,0.236628594209,-2.981513301436,-222,81.3755506608,-2428.12334802
"2263",0,-392466,-8631,-3349,-256.9571857757,-124.124701906157,-5.89694084633,-0.258830127965,-9.94682551055,-967,-12.5162107396,-2488.39260385
"2264",0,10008,-854,385,1.971284887363,0.779693420199,-0.946514376835,-0.236628594209,0.253726973156,5,-135.25,74.7
"2265",1,541297,1742,10395,2415.45810294919,980.956426859661,12.37923757546,-0.231919685184,31.63917925549,8541,43.0091156883,4365.633122472
"2266",1,7184495,-659,29112,29146.3754579158,18082.1625917158,-1.542282900895,0,2.34924312611,88152,3.56106579419,331.656485299
"2267",1,116715,55898,1033,332.2172413217,-8.5318241967,18.97568071028,0,11.08986954565,602,118.621609578,9499.63419574
"2268",0,-266140,-1240,-6726,-660.595280448063,-296.989829320465,-27.923234295999,-0.739178984848,-20.155979639115,-2375,25.6040100251,-1407.10818713
"2269",1,2969134,-72,17094,-12061.254581,-10779.48523269,0.0365759896900002,-0.24143311316,-6.064970826,-27267,8.21083291702,806.631712836
"2270",1,1098,-558,29,0.53474849536,0.90102183056,-0.98255181213,-0.246580311574,-1.70216808574,2,33.2323232323,3315.828282826
"2271",0,-124914,-13101,-10862,-255.1708562372,-94.287564685965,-7.91670232652,-1.259701290825,-8.40364246904,-1033,-176.1277960666,-5274.79446273
