data.Choice,X.data.A_follower_count...mean.data.A_follower_count...sd.data.A_follower_count....,X.data.A_following_count...mean.data.A_following_count...sd.data.A_following_count....,X.data.A_listed_count...mean.data.A_listed_count...sd.data.A_listed_count....,X.data.A_mentions_received...mean.data.A_mentions_received...sd.data.A_mentions_received....,X.data.A_retweets_received...mean.data.A_retweets_received...sd.data.A_retweets_received....,X.data.A_mentions_sent...mean.data.A_mentions_sent...sd.data.A_mentions_sent....,X.data.A_retweets_sent...mean.data.A_retweets_sent...sd.data.A_retweets_sent....,X.data.A_posts...mean.data.A_posts...sd.data.A_posts.....data.B_posts...,X.data.A_network_feature_1...mean.data.A_network_feature_1...sd.data.A_network_feature_1....,X.data.A_network_feature_2...mean.data.A_network_feature_2...sd.data.A_network_feature_2....,X.data.A_network_feature_3...mean.data.A_network_feature_3...sd.data.A_network_feature_3....
0,-0.167736708,-0.002544701,-0.040869788,-0.792111727,-0.545912542,0.43275816,-0.010021912,-1.331632811,-1.994346927,0.009954948,0.028739082
0,0.061924255,0.987992904,0.514726891,0.013196629,0.017819916,-0.581088143,-0.134477472,-0.12151983,0.027437962,-0.920691554,-0.228435512
1,-0.446358393,0.048858617,-0.605025967,0.010679813,0.01188009,0.252735775,-0.010021912,0.140633003,0.015762659,0.839153185,1.710202732
0,-0.619333514,0.349449811,-0.925101367,-0.732433676,-1.509646306,2.677308374,3.442138272,0.907863628,-1.88836816,0.178593026,0.161971616
0,-0.023380626,-0.005335495,-0.124807127,0.008613525,0.010329209,-0.108753299,-0.010021912,-0.032545081,0.007233067,-1.069500281,-0.356847998
1,0.420532523,0.028170464,1.122493811,0.207095616,0.49706809,1.314943182,-0.002894688,0.756700326,0.138990506,-0.194068879,0.288474744
0,-0.560357389,-0.049629782,-0.00072187,0.008220782,0.009863887,-0.054717022,-0.006898438,-0.11797772,0.007782024,0.948959617,-10.98130066
1,0.235780269,0.06896598,0.70840566,0.203834444,0.496233039,0.038708973,-0.254533926,0.383684901,0.128011681,-1.728775032,-0.772960568
1,-0.003699795,-0.005808032,0.011961608,0.010410558,0.012498813,-0.005880159,-0.010021912,0.009381582,0.014250744,1.634753828,0.825401587
1,0.074730212,3.136837625,0.107956535,0.020605537,0.019674752,-0.004364683,-0.010021912,-1.875593402,0.041355495,1.11301116,1.97899736
0,-0.287553861,-0.011660975,-0.332495435,0.002719056,0.005266835,-0.82737853,-0.143548558,-0.063295221,-0.010521613,-0.366074862,-0.420405342
0,-0.088912511,-0.021647832,-0.908385358,-0.000153569,0.006692274,-1.313628697,-0.130781018,-0.676515876,-0.020227981,-0.626580928,-0.729842239
0,-0.309590093,-1.451907159,0.002425731,0.008522885,0.011584171,-0.775507875,-3.236096553,-1.195580004,0.009396161,-2.968746832,-6.807103131
1,-0.008385134,-0.093178241,0.0035078,0.011187358,0.013724652,0.494478816,1.292417854,0.059525448,0.017498083,-0.308345578,-0.105193143
1,-0.002432077,0.01107079,0.021406553,0.010720542,0.012727095,0.977513986,0.375904033,0.472439301,0.015362799,0.401293431,0.226930646
0,-0.663429884,-0.004616296,-2.229086674,-0.116917657,-0.134346624,-0.455427239,-3.079334851,-0.996364137,-0.421474734,0.374581277,0.407136846
0,0.383916411,0.011455551,0.883524285,0.245920326,0.47000454,2.265514709,0.929735906,0.891947241,0.840416723,-0.145320596,-0.226497281
0,-0.139505976,0.053351098,-0.357159209,-0.009152841,-0.009493204,-0.155057996,-0.138183401,0.042221362,-0.060836543,-0.639515859,-0.587704599
0,-0.027005261,0.297966659,-0.075449633,0.006580631,0.006445115,-1.313604828,-0.365521155,-0.520562287,0.000379731,1.616728112,1.387154116
0,-0.294195772,-0.028487237,-0.573242877,0.011920548,0.016186324,1.785122025,-1.306620905,0.604228305,0.02073384,2.09130583,0.785498237
1,0.802933984,0.489497845,0.930659576,0.062628865,0.062013746,-0.02469217,-0.258767477,-0.370597826,0.208649036,0.160153687,0.034677453
1,0.082924977,-0.289255561,0.060197575,0.010318327,0.012467788,-0.837272877,-0.129573426,-0.361394758,0.014172591,2.360302893,2.71207547
0,-0.018340162,-0.549047368,-0.035109094,0.005369651,0.009969883,0.062105572,0.492614412,-0.418605119,0.006050265,-0.560230118,-0.546173687
1,0.01848341,0.04750084,0.21723092,0.018085241,0.020303929,2.473436747,4.78539339,1.137328397,0.044343246,3.180044286,1.594200316
0,-0.29531533,-0.007626484,-0.441698393,-0.014023931,-0.022703088,-0.410526603,-0.649257602,-0.620789566,-0.080102706,0.529187376,0.106094855
0,-0.093862895,-0.010131077,-0.308358317,-0.031090015,-0.047187453,-2.035775913,-0.665053196,-1.077444311,-0.099187747,-0.452442761,-0.163455092
1,-0.003078085,-0.003481665,0.018822375,0.010380495,0.012498813,-0.004865101,0.124232536,-0.019718699,0.014101372,-1.005843626,-0.187831219
1,-0.002613789,-0.008254088,0.024582308,0.010420446,0.012523182,-0.004364683,-0.010021912,-0.03291909,0.014288087,0.068548567,0.218176707
1,0.105363178,0.002672776,0.079223154,0.025916696,0.025249217,1.39677005,1.530831418,0.73307394,0.076261101,0.103970166,0.26007203
1,0.012409855,-0.610731178,-0.033227791,0.000865275,0.010594393,-0.452979542,-0.010021912,-0.049201049,-0.005795879,0.942875125,0.365928405
0,-0.006085961,0.006870001,0.027674554,0.010468999,0.012567129,-0.031802643,-0.010021912,-0.020521588,0.01448977,-0.310837162,-0.441674773
1,2.888836925,-0.01444812,0.471127846,0.971206421,1.601121572,-0.453850213,-0.373531216,-0.082542749,2.909255686,-0.519203703,-0.43954884
1,3.967327443,-0.01161158,1.130890834,0.080837804,0.068807695,-0.247908796,-0.898197581,-0.201617771,0.270158881,-0.470817316,0.020191054
0,-0.088583744,-0.005609852,-0.906770515,-0.000145232,0.006716158,-1.240964334,-0.006898438,-0.665665523,-0.020262528,-1.639329606,-0.924637062
1,-0.002872071,-0.01435505,0.020660545,0.011114819,0.013618703,0.802653505,1.873484105,0.58298108,0.016119033,0.4357726,0.165137692
0,0.729915653,-0.006170257,0.530676296,0.018186112,0.024043312,-0.187753795,-0.010021912,-0.961167762,0.055787477,-0.203174814,-0.135482577
1,0.058431905,0.257929707,0.644009749,0.019537371,0.021077649,1.04058852,0.527492801,0.560486387,0.050826737,2.189787759,1.184068073
0,-0.777544923,-0.476736972,-0.995985069,-0.051758698,-0.047627173,-0.386316668,-0.519778251,-0.1590406,-0.200735386,-0.232631801,-0.261310875
0,-0.003226012,0.006036603,0.018343767,0.010342983,0.012409758,0.045348265,-0.010021912,0.018809978,0.013949203,-0.123362394,-0.123465613
0,-1.287224033,-0.400945711,-0.952326931,-0.192390357,0.011870888,-0.077333806,-0.133232917,-0.057294123,-0.678351649,-0.057940223,-0.053071389
0,-0.004085152,-0.001833288,-0.001153852,0.010233475,0.011999903,-0.031802643,-0.010021912,-0.020521588,0.013519838,-0.730742087,-0.257639434
0,-0.02289277,-0.130560143,-0.195291269,0.00728868,0.010116714,-0.456784842,-0.010021912,-0.286164862,0.002913457,-1.706435904,-0.557769705
0,-0.013820161,0.000714349,-0.007117511,0.002105188,0.012100465,-1.144815084,-0.270846834,-0.462246046,-0.01780069,0.628456777,0.045809415
1,0.084187699,-0.007470154,0.222783152,0.013834479,0.018841724,2.313305658,-0.010021912,0.798159785,0.029509432,2.039028455,0.970207868
1,0.015950761,0.000604592,0.109048639,0.011636561,0.013240828,0.17320474,-0.145659172,-0.042988051,0.01932442,0.043460831,0.105439562
1,0.307872503,-0.003824842,0.448600141,0.031474229,0.042500414,0.252231411,0.63919012,0.554060945,0.101787916,0.321744578,0.357880393
1,0.041739367,-0.020137588,0.028049818,0.012608494,0.016098364,0.601631193,1.033706718,0.622855771,0.021939884,-0.404160668,0.125744079
1,0.638310732,-0.150651134,0.761963759,0.661723505,1.338480747,-1.521289366,-0.785337112,0.328812348,1.814222392,-2.406932128,-1.421229804
0,0.265665191,-0.009388336,0.137073555,0.074859504,0.147355267,-3.232093178,-3.720091507,0.666948883,0.263804471,-0.089479439,-0.032450398
0,0.748736386,-2.588865453,0.87709624,0.051984315,0.055199103,0.436811581,0.507690028,0.181888594,0.183666606,-0.845203438,-1.681381929
0,-0.602517558,0.025303064,-0.912528656,-0.745512035,-1.539547734,-0.20631783,-0.257688477,-0.839790662,-1.928545344,0.098911342,0.455791002
0,-0.286824295,-0.133185253,-1.020141499,-0.215918045,-0.553873141,-0.156484767,1.143186149,-0.078649078,-0.11110645,0.894339359,0.324794238
0,1.502580883,2.358041575,0.036567241,0.01103929,0.013376933,-0.004364683,-0.010021912,-0.006778288,0.016421558,0.491717194,3.043139834
0,-2.474573259,-0.63604987,-1.189575099,-6.910329352,-5.591156407,-1.115621555,-0.810261848,-0.655592486,-7.965984091,0.748141244,0.266305938
0,-0.628308333,-0.002773602,-0.93986565,-0.751635158,-1.544706199,0.12206071,0.494825669,-0.667711432,-1.948029378,0.369276017,0.265374543
1,0.330133991,-0.012191809,0.069113534,0.036213821,0.018911737,0.785647514,1.303287104,0.240549829,0.09321515,0.058126964,0.226167332
0,0.102789165,-2.989891727,0.473792373,0.236537097,0.46216353,0.19294946,0.557280863,0.21238148,0.816405209,-2.023060226,-1.897003278
1,-0.050451956,0.013535247,0.026163951,0.01089747,0.012771682,-0.287886215,-1.565398123,-0.520685686,0.016490651,0.399984019,0.100307362
1,0.029678369,0.781302558,0.077228662,0.010481724,0.01252546,-0.124644671,-0.134477472,0.227556644,0.014831608,-0.134177181,0.091754368
1,0.590383534,-0.014759304,0.71044511,0.013186206,0.014072537,-0.208823156,-0.389902561,-0.070987909,0.027129056,0.115797622,0.365084195
0,-0.510228564,0.010273605,-0.627518431,0.007505792,0.010397609,-0.004364683,-0.010021912,-0.019717332,0.003533319,-0.146431947,-0.108299529
1,0.044031772,-0.00365556,0.037375851,0.013100027,0.016355093,0.677345391,1.161971882,0.647970326,0.024105774,-0.130965175,0.138734312
0,1.215294976,-0.339943958,-0.431850945,0.177848361,0.008533637,-0.623418902,-0.526447304,-0.172466029,0.629059572,-2.168438554,-1.192176503
0,-0.628642523,-0.005467004,-0.938654518,-0.752007956,-1.545149246,-0.20631783,-0.257688477,1.142679828,-1.949031217,-0.002074316,-0.033664852
0,-8.257196212,-0.927582196,-5.472639221,-0.642105652,-0.600556104,0.126130599,0.249287889,-0.017097699,-2.263149708,1.85785242,0.525652453
1,0.898986761,-0.029874184,1.773483396,0.067550771,0.047804482,2.61572681,3.128172748,0.763069699,0.229464103,-0.248906955,-0.025540214
0,-0.013353677,-0.056388507,0.029415791,0.010897931,0.01277276,0.073017806,0.120245045,0.019863654,0.016490651,0.443724704,0.246001777
0,-0.084841666,-0.002159752,-0.400310467,0.010140414,0.012015756,-0.004364683,-0.010021912,-0.006778288,0.013030598,-0.435764255,-0.031545175
1,-0.004135702,-0.04712964,0.014836645,0.010427647,0.012498813,0.020996478,-0.010021912,0.006406809,0.014322633,0.121395984,0.237369599
1,0.081877036,5.62361616,-0.167385693,-0.015247403,-0.002412988,-0.511013904,-1.150993376,-0.326197328,-0.069637149,-0.155372857,0.382823194
1,0.798327365,-0.002173096,0.766684255,0.066237755,0.015152075,-0.105453126,-0.142213292,0.011197174,0.198047536,-0.455986149,-1.409189003
1,0.125616081,0.00985205,0.377998082,0.03187116,0.039443048,2.417742419,0.376961748,0.876515324,0.09219015,-1.481618996,-0.866217344
0,1.069814869,-1.328294582,1.013244282,0.021184703,0.024508445,-0.476922388,0.128342085,-3.661205022,0.059267736,-1.549032902,-1.040710055
1,0.40248486,0.030688144,0.781397843,0.013324297,0.015084336,0.1666615,0.310915362,0.040920228,0.02596847,-1.259675308,-0.058934789
0,-1.173342433,-0.138389523,-1.061970626,0.032238157,0.051993449,2.101815553,0.655232231,1.08385043,0.068801174,0.03599881,-0.373815833
0,-0.005540843,0.001716738,-0.004152847,0.010214478,0.012213537,0.099988367,0.374356668,0.062826674,0.013576759,-0.145575196,-0.075257794
1,0.112450013,0.004324803,0.173713478,0.01301868,0.014677789,1.302501156,1.272746921,0.663026233,0.02470984,1.345398877,0.815739055
0,-0.349621272,-0.014479677,-3.702265019,-0.094365132,-0.161889256,-1.578323371,-0.010021912,-0.739098208,-0.278448439,-0.128175046,-0.009913459
1,0.217318357,-0.414227566,0.399799717,0.04484182,0.052663426,0.534981985,0.947580439,0.843963102,0.152142233,-1.784951824,-1.344868803
0,-0.886252524,-0.656640623,-0.881946309,-1.51039082,-0.001478294,0.017671224,-0.279772713,-0.133194395,-0.805325067,1.141552967,0.636074876
0,-0.010043045,-0.019572297,0.028955362,0.007097347,0.010038731,-0.529843566,-0.531001368,-0.241589925,0.001579471,1.208760676,0.281997311
0,-0.047886202,-0.058971109,-0.009872939,0.008835283,0.00920712,1.401592059,0.908395211,0.383470836,0.009248521,1.279917977,0.37412818
0,-0.074295887,-0.050770775,-0.519752368,0.008157313,0.010288554,-0.129085013,-0.132000806,-0.06912718,0.004843118,-2.576684675,-2.609002764
0,-0.003100243,-0.006067075,0.018826057,0.010661322,0.012514952,0.098588483,-0.142213292,0.129116916,0.014423475,0.001288218,0.044514328
0,-0.272497769,-0.257440237,-0.796275467,-0.215529131,0.006494165,-0.092866714,-0.010021912,0.020060534,-0.282805646,4.884475309,0.66874261
0,-0.010576333,0.000684454,-0.045818383,0.010123471,0.012092555,0.293605319,-0.010021912,0.133647022,0.013343483,0.782000326,0.292231242
1,2.177638576,-0.872662448,1.653764998,0.164289295,0.213562461,2.767364301,6.548668204,1.319219131,0.587553801,-0.47520814,0.02200436
0,-0.484487568,-0.015317662,-0.820141445,-0.046192491,-0.04888973,-0.257475185,-0.4017163,-0.410776354,-0.171306349,0.856448877,0.005573033
0,-0.018536832,-0.583551469,-0.035109094,0.005313447,0.009949134,-0.667884264,-0.133232917,-0.620129063,0.005808441,0.899746497,1.367248571
0,-0.002253593,0.012156247,0.012054391,0.009941671,0.012463746,-0.181162192,0.241881209,-0.165895172,0.012362207,2.927532316,0.224155231
1,0.054718253,0.009807046,0.59004132,0.016754271,0.018568702,1.020612884,0.902936389,0.495672481,0.041019409,0.557631199,0.557805499
0,-3.316790204,0.001281003,-1.768397849,-1.150919549,-1.922485462,0.209428098,0.251157017,0.015958224,-3.275949102,1.069157296,0.965504164
1,0.665997662,-0.033720216,0.175305342,-0.002574559,0.000564601,-2.871171316,-0.391058852,-1.027505795,-0.015537547,-0.544374141,-0.328061772
0,-0.002449047,-0.001421095,0.020115711,0.01036674,0.012525711,0.330319923,-0.010021912,0.065326595,0.014081794,-0.429139662,0.026836596
0,-1.047466411,-0.01688455,-1.371976336,-0.009057771,-0.01012216,-0.083012436,-0.14625969,-0.045247564,-0.057263792,-0.084905803,-0.559402925
1,0.022231406,0.875779538,0.087781805,0.007163097,0.01004606,-0.529292058,-0.531001368,0.003541269,0.002097663,0.502047862,0.159629577
0,-0.045813655,-0.0151889,-0.303600686,0.004783981,0.008732038,-0.356350805,-0.13140197,-0.144200154,-0.007296135,-0.930727762,-0.812726517
1,0.48976487,-1.055071962,0.437237195,0.011005345,0.011630745,-0.004364683,-0.010021912,0.006947667,0.016622217,-0.168258901,-0.422754986
0,-0.00302031,-0.002165004,0.018369544,0.011009761,0.013037308,0.750311245,2.538239138,0.547514513,0.015975255,0.207419681,0.070859785
1,0.244839867,-2.387122996,0.210271776,0.014721065,0.016869636,-0.175235659,0.125588642,-0.124747168,0.029672275,-1.215180811,-0.643177553
1,-0.003069706,0.00042657,0.019060432,0.010457398,0.012498813,-0.004364683,-0.010021912,0.008118881,0.014426271,0.910263787,0.273445287
1,0.042407514,0.007350655,0.321706153,0.015233371,0.01571099,0.382908207,0.249602199,0.153857502,0.034109192,-1.003650244,0.122630567
0,-3.30110629,0.001573974,-2.594341993,-0.471233099,-1.002014748,0.859906566,0.884864629,0.312694547,-1.675309722,0.044729783,0.114833075
0,-2.834077808,-0.005445687,-2.4104276,-0.589255496,-0.968576252,2.587189912,2.237660221,4.476873243,-2.154609615,0.003834086,0.109970608
0,-0.238170863,-0.008718277,-0.983358075,-0.133828557,-0.081507725,-0.798663154,-1.127118153,-1.203362261,-0.450709058,1.135583577,1.580582424
0,-0.018515553,-0.052404179,-0.580706154,0.018946155,0.018848457,-0.200412944,-0.521493382,-0.011810564,0.045514108,-1.958572301,-1.339023707
1,0.082268803,0.035581281,0.958615873,0.022240696,0.020293443,0.60220602,0.51582358,0.364226977,0.059808738,2.558459246,1.631980498
1,0.046890119,1.087158202,0.195213265,0.010455536,0.011423508,-5.299518499,-0.010021912,-2.196256932,0.015776998,0.177239448,0.317303425
0,-0.129848976,-0.004720263,-0.314423529,-0.005200942,-0.0044484,0.241916432,-0.011190542,0.37124991,-0.04511804,0.28093213,-0.04927522
0,-0.047502713,0.004100728,-0.002454495,0.007236892,0.007912243,-0.671377752,-1.164005855,-0.609701053,0.00354549,0.778789579,0.127748761
0,-0.002950493,-0.004006155,0.01915,0.010401375,0.012472179,0.021772787,-0.010021912,0.006810407,0.014216198,-0.739650317,-0.524341827
0,-0.003885256,0.027826706,0.000290349,0.007947951,0.009748503,0.27796235,0.508222904,-0.046784825,0.006666502,-1.222656425,-0.49475878
0,-0.034847384,-0.097085914,-0.074930576,0.007501567,0.006916438,-0.645450825,-0.356078871,-0.326672873,0.004041623,0.382184274,-0.01193677
1,-0.0028357,-0.003266782,0.02088019,0.010754803,0.01265595,0.119232693,0.121560872,0.100881302,0.015600841,0.28930664,0.150880002
1,0.306085744,3.064971379,0.41173368,0.018848142,0.019286963,2.218417472,0.628779829,0.743768723,0.037811225,1.788384308,1.207677355
0,-0.152285444,-0.011673646,-0.147196579,-0.035022775,-0.030442146,-4.652979613,-3.33541973,-3.664502448,-0.110364987,-0.041789181,0.117637186
0,2.169756112,0.000349087,-0.379411813,2.237813805,2.928466296,0.154452432,-0.010021912,0.131449831,6.399158873,-0.584222344,-0.372420042
0,-0.009672698,-0.015605091,-0.024630848,0.008273234,0.010196098,-0.707966072,-0.134477472,-0.336434889,0.007055727,-1.240680803,-0.322459148
0,-0.62861837,0.002735627,-0.938596845,-0.751935069,-1.545208666,-0.052070216,0.126690103,-0.745194193,-1.948720301,1.190675866,0.333165441
1,-0.003846832,0.00721415,0.007904606,0.009242524,0.01138824,-0.925881947,-0.120879628,-0.392130551,0.010758272,0.576040174,0.115882405
0,-0.265952701,0.994885389,0.115302701,-0.052148918,-0.013773052,-0.235216651,-0.916104706,-0.120495796,-0.159575506,0.381186904,0.125001024
1,0.663223114,-0.036875197,0.921119881,0.666231512,1.340881203,-0.512213655,-0.374720124,0.673454892,1.830354544,-0.124644143,0.070212049
0,-0.392390856,0.065969528,-0.829623331,0.005127928,0.006530018,-0.263579661,-0.536156957,-0.13661553,-0.006629556,-1.259146708,-0.874303418
0,1.469470825,1.802127753,-0.249962862,-0.000367837,0.009362382,-0.678918694,-0.010021912,-0.437349252,-0.011772365,-0.609876871,2.297606343
1,0.545966785,-0.112358309,1.128213471,0.128792194,0.234937356,-0.124031727,-0.129573426,-0.054723104,0.533258267,-0.056225125,0.116333338
1,0.287318285,-0.227718937,-0.192153407,-0.012452376,-0.008526663,-0.175790864,-0.239890094,-0.328750725,-0.070486046,0.209924803,0.325137937
1,3.06503331,-0.016296296,2.351192599,0.577229738,0.908563528,0.548775395,2.087620988,0.624714755,2.150507792,-1.369453409,-0.087476097
1,0.220598721,0.008545246,0.316081166,0.025965418,0.039284161,3.057623891,-0.132000806,1.100858808,0.076045433,1.509899039,1.015283232
0,-0.062116556,-0.003109574,-0.036422149,0.004898101,0.004301758,-0.214963434,-0.010021912,0.980382826,-0.002940995,-0.254219332,-0.223179146
1,3.538138963,-0.00817496,1.694801587,1.009764817,1.66313508,-0.030987708,-0.010021912,0.194142434,3.059598381,0.021092219,0.140563864
0,-0.086393833,-0.031801574,-0.211832602,0.005978285,0.007450513,2.997416277,-0.010021912,1.499744208,-0.001841624,-2.513184248,-1.170624227
1,-0.008440978,-2.392346562,-0.017421162,0.025446988,0.023814512,-0.676972771,0.903241695,-0.06924175,0.066774851,-1.296225053,-0.871509426
1,0.093875133,0.043773884,0.285567287,0.034474879,0.040788472,0.881171877,2.603538816,0.777125955,0.106924107,0.34341221,0.364707525
1,0.084247858,-0.004092216,0.41283802,0.009903676,0.011662265,-0.793984345,-1.864584378,-0.587368796,0.01368796,0.179611973,0.176554724
1,0.001229041,-0.30334464,0.111488206,0.011897732,0.012588598,1.756934898,1.032850771,0.574637258,0.020936863,1.708531153,0.71312418
1,0.043825189,0.023062869,0.332132493,0.023509724,0.028105269,0.760552328,2.603290092,0.524809926,0.059639789,-0.323589941,-0.007477742
1,0.822021165,0.488798608,0.974406035,0.06388265,0.063772184,0.409373621,0.507690028,0.154943536,0.213018161,-0.687242061,0.189597472
1,0.003721952,-2.115722022,0.506941602,0.017055525,0.019295534,-0.005054074,0.649471696,0.26157219,0.043283462,0.615938163,0.079867884
1,0.110546861,0.002696958,0.471005471,0.014817415,0.018305132,-4.983546739,0.782716897,-1.961348887,0.03222097,0.34062232,0.170844815
0,3.356189471,-0.057793113,2.080608858,0.426243687,0.874002719,-0.990430606,-1.780202874,0.01900281,1.589826842,-0.764764696,-0.469451717
1,-0.000279143,-0.003845801,0.029599858,0.010905892,0.012771235,-0.002471499,-0.00296596,-0.017824859,0.016527993,0.454659875,0.263458529
0,-0.036369607,-0.021397468,-0.324444384,-0.004908429,-0.005921525,-0.826718656,-2.450263644,-0.285434641,-0.035274391,-0.53802675,0.785207747
0,-2.079124135,0.101634054,-1.791092422,-0.168704671,-0.223457922,-2.590073307,-6.341527737,-1.458568232,-0.606389825,0.598286362,-0.075887505
0,-0.001746156,0.009185291,0.025884198,0.010501515,0.012585604,0.100713227,-0.010021912,0.022344352,0.014697047,-6.933254295,-1.66644889
0,-0.004545716,-0.517134645,-0.034763057,0.005319189,0.009966979,-0.667884264,-0.133232917,-0.634418062,0.005842988,-0.674465948,-0.567093843
1,0.054443687,0.001321625,0.369111923,0.0327611,0.025774893,0.109458567,0.756856652,0.205258151,0.092994599,-0.463857123,-0.630034611
0,-0.046089266,-0.046046468,0.31301265,0.009178503,0.011470423,-0.766824419,-0.390161514,-0.259532788,0.009430865,-2.933102445,-5.482726539
0,-0.021364296,0.005787485,-0.016388483,0.009291456,0.010839063,-0.232291078,-0.510319906,-0.356482486,0.010181347,0.749566828,-0.026037509
1,0.030791732,0.104260938,0.131831962,0.013725993,0.017680599,1.411835277,0.873769089,0.665416422,0.027237303,0.084450839,-0.245793022
0,-0.003271454,-0.028539523,0.009234884,0.010455121,0.012441897,-0.004364683,-0.010021912,-0.006778288,0.014515926,-2.299973311,-1.939804098
0,-0.00219578,-0.016446376,0.023978554,0.010359102,0.012496471,-0.496988547,-0.882036649,-0.202243497,0.014015499,-1.238671674,-0.326462978
0,-0.005824838,-0.004004399,-0.010436825,0.007836733,0.009643676,-0.107878058,-0.010606527,-0.183144306,0.006079217,-1.918867299,-0.889537705
0,-0.057739378,0.392377629,-0.062240007,0.00541024,0.007493844,0.49155302,-0.013060156,0.178238403,-0.003706289,-0.47385863,-0.781310985
0,-0.02045488,0.004592732,0.318175177,0.00965677,0.010290662,-0.011166727,-0.51739105,0.095537736,0.015887607,0.987489722,0.661425427
1,3.492132098,-0.006077247,1.592460643,0.989353062,1.647743017,-0.465768343,-0.909251536,-0.024320152,2.994546971,-0.267213944,-0.08613743
0,-0.131186895,-0.001258472,-0.0709164,0.009653586,0.012219564,-0.267980919,0.912278252,-0.026302488,0.011261811,-2.645145699,-5.386944001
1,0.435264795,-0.003934283,0.344516441,0.121406161,0.191795762,1.888194304,0.383725669,4.897820882,0.39263763,0.078431918,0.232906659
1,0.22395629,-0.000438769,0.400658693,0.04478417,0.052645938,0.636029838,1.454381634,0.943933109,0.152067548,0.174675472,0.134004583
1,-0.00512469,0.047402902,0.004555773,0.010601931,0.012356952,1.446988969,0.653960908,0.335610234,0.014832592,0.095904375,0.266166113
1,0.2119756,0.083871317,0.734916278,0.068769727,0.072591933,0.009032227,0.627449633,0.572628244,0.239831022,-1.302519406,-0.245713691
0,-1.02102993,0.017231865,-1.343428209,-0.002513654,-0.004405618,-0.083012436,-0.14625969,-0.045247564,-0.036639735,-0.260968724,-0.132389103
1,0.277972853,0.004330175,-0.03120268,0.035669576,0.019065907,0.785647514,1.303287104,0.253488872,0.089406169,-0.155723859,-0.13027575
0,-0.042789189,-0.006312918,-0.276148345,0.007088779,0.011180564,-0.201271399,-0.136692131,0.097026048,0.000614935,1.084484657,0.162097794
0,-0.758961484,-0.240820016,-2.334825545,-0.4967964,-0.515741555,-2.068496696,-3.701774306,-0.748794555,-0.879630121,-0.242564828,-0.333664285
1,0.032098516,0.884689822,0.101464077,0.010706113,0.01277047,-0.104305616,-0.132000806,0.215864552,0.015653152,0.40778329,0.300225783
1,0.021086986,-0.010123079,0.176711109,0.013421786,0.015004633,0.068720807,0.111395404,0.005887264,0.027539986,2.053447537,1.18175752
0,-0.40288771,-0.139225001,-1.179376606,-0.218525317,-0.556052117,-1.413637658,-0.139582683,-0.736067092,-0.121643029,-0.539273148,-0.4618209
1,0.247160732,0.003635806,0.958640404,0.134485457,0.092642125,0.70410623,0.994947714,1.264797072,0.444382184,0.181855814,0.33412434
0,-0.010761904,0.00486928,0.022540781,0.013162154,0.015904048,0.193042863,-0.388952645,-0.028082925,0.025796212,0.852481295,0.280627675
1,0.036858697,-0.444319704,0.199035794,0.013834826,0.01391598,0.448462111,0.738481433,0.217260036,0.029538857,0.44012306,-0.145116146
0,-0.003218807,-0.042812922,0.019575806,0.010333322,0.012492149,-0.718616649,-0.62625194,-0.210218638,0.013952,-0.144749681,-0.027152993
0,-0.005403352,-0.045216157,0.005999079,0.00950717,0.011061328,-0.46551606,-1.158192836,-0.212632807,0.010740507,-0.923245237,-0.376779247
0,-0.463254728,-0.485143649,-0.911840186,0.657187821,0.46418368,-0.307289098,-0.519778251,1.649366459,1.740551526,-0.31961312,-0.28249392
0,-0.078398057,-0.305952759,-0.093940021,0.010921635,0.013547252,0.467307869,0.768397445,0.579308594,0.015891509,-2.884377976,-2.779900299
0,-0.787473478,0.007234495,-0.725145992,-0.02295111,0.002517908,-0.749302457,-1.303149508,-0.237545165,-0.082656995,0.26776352,0.27635689
0,-0.049985104,-0.009380474,-0.03848614,-0.057814587,-0.068115259,-2.355709505,-2.491586994,-4.18946764,-0.135754723,0.320388397,-0.13139388
1,0.022734667,-0.011321772,0.164194591,0.013466477,0.014686199,0.018826243,0.111395404,-0.019104242,0.027913415,0.939050386,0.985793775
0,-0.068225838,-0.014518917,-0.123304572,0.005987147,0.005395269,-2.085919663,0.23281272,-0.769928071,-0.001288885,-1.340899174,-0.919603921
0,-0.027847416,-0.038059812,-0.011422196,0.002784825,0.005795282,-0.004364683,-0.010021912,0.006539992,-0.008114883,-0.160179051,-0.531674332
0,-0.058856837,-0.065048318,0.003630511,0.007039607,0.010758382,-0.255922306,-0.010021912,-0.15793571,0.002447734,-0.722201163,-1.564171168
0,-0.054140184,-0.212066479,-0.081445111,0.057328296,0.032950317,7.698133248,2.63587854,5.500148208,0.108257815,-0.717900903,-0.491438236
1,2.915691402,-0.013415903,0.454961393,2.265077061,2.938477085,0.048202358,-0.010021912,0.052331618,6.497669562,0.0398735,0.236177523
1,0.088762904,1.83350159,0.201180665,0.027119476,0.019379674,-0.155851067,-0.132000806,-0.055778052,0.040422749,2.68612296,3.462992341
0,0.762345568,-1.016595019,-0.589717683,-0.065089497,-0.190012317,1.643179347,2.508151602,0.497623642,-0.249930544,0.220914606,0.683797112
0,-0.067504629,-2.506557533,-0.512572646,-0.02433721,-0.024583122,-0.194449135,0.250512001,-1.600148768,-0.08869438,-0.918500347,-0.843488188
