Id,PC1,PC2,PC3,PC4,PC5,PC6,Choice
2221,3.556729897,-1.697075964,-0.880809061,-0.184736598,-0.650498859,0.202753397,0
2222,-2.028267038,-0.964632186,-1.973490044,-1.137349166,0.508048095,-0.668157501,0
2223,-0.194110215,0.731651998,-0.435268368,-0.814161676,-0.16493136,-0.135222727,0
2224,1.283214733,0.511087767,-0.214023166,1.263348492,0.447276689,-0.333110714,0
2225,-3.404575336,0.937992215,-0.418666935,-0.655333651,-0.314908853,-0.729360591,0
2226,-3.288650127,2.000219877,-0.902858341,-0.539516847,0.516050662,-0.323969959,0
2227,0.756624719,1.394522849,0.950189284,0.237561464,0.289590111,0.202401346,1
2228,-4.00730575,-1.105071023,0.90268443,1.491807341,-0.124029007,0.309612682,0
2229,1.874724916,-1.274048279,-0.811075481,-0.466704967,1.022489267,0.840362726,1
2230,-1.083177534,-0.500415166,-0.419719525,-1.536451817,-0.937056303,0.495093333,0
2231,4.877796744,-1.963791278,-0.639739011,0.237578469,1.086291855,0.145947842,1
2232,4.537911293,-1.186384479,1.354073411,0.278415549,0.330521395,0.723410971,1
2233,5.418135837,2.807568451,0.820030791,1.418552211,-0.101802646,-0.046373906,1
2234,-2.279687802,0.36881215,0.497043831,-0.465126946,-0.222091899,-0.657288773,0
2235,4.232318169,2.839498304,0.166379698,-1.913840517,0.439052031,0.368712972,1
2236,-0.447208165,0.84201459,-0.008249612,0.684342171,-0.837674348,-0.081868987,0
2237,-0.959165595,-0.493306086,2.21837158,0.677846641,0.29456089,-0.584375884,1
2238,-4.58009164,-1.226302807,0.852952556,-0.2267575,-0.563586291,-0.157729658,0
2239,-0.344454159,0.542221132,1.939892406,-0.741449584,0.911057687,0.5386532,1
2240,-1.329606364,1.775497996,-1.50658867,1.905564707,0.231681051,-0.395321633,0
2241,-0.431971873,-2.478820466,0.672619398,1.849722665,0.35552685,0.671180252,0
2242,-0.050301968,-0.035343346,-1.408604157,-0.548988999,-0.280393552,0.221207035,0
2243,1.540997069,-1.472372076,2.123474009,0.349330639,0.25999941,-0.46736825,1
2244,4.107669246,-3.039091667,1.218556619,-0.05730283,-1.053535845,-0.328567683,1
2245,-1.526814427,2.004998444,-2.837026043,-0.851697384,1.109639614,0.682784912,0
2246,-4.609501024,3.02448347,1.971047575,-1.01415226,-0.32359237,-0.18906981,0
2247,-0.225743834,-0.706666819,0.575611477,-1.554785997,-0.024817122,-0.48612833,0
2248,1.854973016,1.796016035,0.03547206,-1.246318414,-0.066039697,0.5840401,1
2249,1.549319533,-1.484071297,0.13100792,-1.39111554,0.994295117,-0.260508216,1
2250,2.889252663,-1.279579896,3.077600992,1.263742081,0.322319817,-0.244131689,1
2251,0.591804557,1.073112918,-1.802057003,-0.361741857,-0.425875647,-0.466177835,1
2252,-4.406584672,-2.49904289,0.787663861,0.228752448,0.878579932,-0.224880986,0
2253,0.023904694,-1.467478715,-1.108061954,-0.869839505,-0.789238828,-0.333533932,1
2254,1.699473231,-0.647090015,0.079404477,0.482397442,-0.729862906,0.030626892,0
2255,1.956166452,-0.901020156,-1.031313501,0.269492265,0.576194154,0.143792629,1
2256,-1.886395155,0.36737259,0.735036395,-0.499019863,0.181052411,-0.559502365,0
2257,-3.926998318,0.605725093,-0.965660798,0.143014002,0.966901821,0.536543338,0
2258,-1.02619483,-2.104548986,-0.080356161,0.676655144,0.055512909,0.539417489,1
2259,-1.602304073,0.969646022,-0.506254312,-0.880379026,-0.247270268,0.156088676,0
2260,3.0445421,0.347865434,0.892357648,-1.005197698,0.639742269,0.759657626,1
2261,0.714941174,0.960587695,-0.549106454,0.814514564,0.193527776,-0.423002116,1
2262,-1.657156046,0.410449182,-0.973459755,-0.301916226,0.5250405,0.596681704,0
2263,-3.533839473,0.07282462,-0.762431119,-0.480426488,0.199754881,-0.471218106,0
2264,0.236086462,-0.894732811,0.696143088,-0.44381923,-0.050601124,0.233030541,0
2265,4.385835879,-0.031256164,0.731623145,0.067143971,-1.083928811,0.45636207,1
2266,4.229479263,-1.253894859,2.240402711,-1.824111644,-0.195543971,-0.57197757,1
2267,1.268907733,0.791870219,-0.092461939,1.229764047,-0.277753331,0.06005928,1
2268,-4.488363612,0.887480071,0.179760146,-0.530529313,0.497971462,-0.718724317,0
2269,-0.149746323,0.681126676,0.160337007,-0.282664088,0.130502257,0.453950515,1
2270,0.056898602,0.38699402,0.393579892,-0.471473652,0.057900607,-0.160610222,1
2271,-3.230036743,-0.37296389,-0.321709877,-0.555454055,-0.58175596,-0.448995566,0
2272,2.535629732,0.6152201,-2.174914447,0.100948425,0.400008301,-0.471096324,1
2273,2.023613379,2.870049928,-0.972667067,-1.349272663,-0.039128159,-0.614140843,1
2274,0.25297782,0.418900305,-0.090258465,-0.208489497,-0.368417501,0.181085071,1
2275,0.677295869,-0.515501848,-2.358408489,1.498464027,-0.263988853,-0.894106322,0
2276,0.41623298,-0.686453911,-0.708113409,0.646838863,-0.253870343,-0.255337624,1
2277,-2.037872716,-1.378414463,-0.033383788,0.247921047,0.327561988,-0.081246375,0
2278,3.107546406,-1.254924505,0.271041439,1.933497804,1.081698461,-1.264635306,0
2279,1.773720457,-1.783646857,0.615459583,0.836645673,-0.572917266,-0.674173474,1
2280,2.911984882,1.765918193,0.316436479,-0.040214825,1.034758044,0.861807582,1
2281,3.93082518,-2.522400307,-1.469161023,-1.200762033,-1.802470871,-0.266928219,1
2282,2.578645206,-0.247278749,-1.561356619,1.726179703,-0.441292754,-0.795808116,1
2283,1.212875912,-1.58500469,0.480174362,-0.569429036,-0.655335462,-0.092218605,1
2284,1.98335647,0.585534573,-1.986923526,-1.689797584,0.059767792,-0.231878434,0
2285,1.152970039,0.539482929,0.42535043,-0.661673186,-0.500360283,0.213695587,1
2286,-4.384233835,1.945156791,0.520466472,-0.574241977,-1.126190972,0.313000391,0
2287,1.367637379,-0.981677219,2.063498254,-0.508503149,-0.08855248,0.746291721,1
2288,-0.039454384,-0.399771115,-0.023478645,0.033285966,0.032985652,-0.510808317,0
2289,-1.081549816,0.82722558,-0.531799377,0.14798335,0.492605102,0.695674639,0
2290,0.460469713,-0.033894125,1.470931697,1.159869791,0.335987687,-0.225099621,0
2291,0.345037224,1.213095669,-1.119832952,0.161052967,-0.78992061,-0.609192105,1
2292,-0.434754704,1.390181764,-2.940709355,1.43774115,1.025440601,-0.280453775,0
2293,-3.46345882,-2.548109308,-0.932410121,1.188128852,-0.049242929,-0.157939586,0
2294,3.478970234,-0.980673151,0.312972314,-0.017081929,-0.967613857,-0.033865493,1
2295,-2.27673688,0.027207893,-0.870753188,0.023762185,0.182550773,0.389388984,0
2296,1.34308918,-1.137997685,0.813767808,0.206736193,-0.711013284,-0.691441682,1
2297,0.228271252,3.189030837,-0.969931048,-1.554215225,-0.608152391,-1.601909925,1
2298,2.163037173,2.046297575,2.336458335,0.548563223,1.402484964,-0.647083295,1
2299,-3.771807306,-1.260727955,-1.212794853,-0.396265117,-0.56996919,-0.965885139,0
2300,-3.961580471,0.097792615,-0.335337031,-0.545110109,0.362557713,-1.124679414,0
2301,-4.22029939,-1.175673779,1.292091591,-1.246383932,-0.932269311,0.104130753,0
2302,1.386813446,-0.852174887,-1.240075063,-0.246721779,0.529204884,-0.656337792,1
2303,1.45858284,0.28938022,-1.041606737,0.256063494,-0.424684431,0.174107981,1
2304,-2.285026936,1.108455393,0.883248348,-0.193029006,-0.826975359,0.38846704,0
2305,3.807984725,-1.383357989,-0.27341066,0.322499163,-0.255423686,-0.031565929,0
2306,-2.544971538,-0.132948495,-0.86637843,1.26078942,-0.156882562,-0.001439434,0
2307,-1.828447428,1.491527548,0.573611166,-0.06222249,0.529112463,-0.158629127,0
2308,0.144188261,0.593819086,-0.153513953,-0.285055231,-1.843868922,0.241232154,0
2309,1.765579204,0.479055231,1.687658198,1.26478699,0.310020836,-0.328557488,1
2310,-0.422372804,0.934926092,1.425083248,-1.006379939,0.761455396,-0.480686887,1
2311,-2.249978195,-0.810320593,-1.319230579,-0.216099617,0.588480203,-0.243836167,0
2312,5.550643262,2.55292708,-2.093038547,-0.812416998,0.753677315,-0.53285446,1
2313,-3.722037954,1.310546577,-0.13374194,-0.229061401,-0.05726316,-0.49148081,0
2314,-3.72140849,0.353096887,0.747278438,0.05699296,0.389923821,-0.018746577,0
2315,-1.004459409,-2.78468394,0.081642205,1.29825309,0.39369091,0.499859259,1
2316,1.064950184,2.018975192,0.267388395,-1.233725614,0.167970253,-0.17903619,1
2317,4.576941461,0.426174631,-0.870215501,0.157594175,0.178488746,-0.148682816,1
2318,-0.588349191,0.008370159,-0.027192563,-1.175350792,0.123005269,0.185789784,1
2319,0.166685054,-0.571069914,0.420618686,0.253834503,0.150105692,0.181230499,0
2320,0.262836363,-1.77797461,1.460665533,-0.82667307,-0.397338159,-0.610933346,1
2321,0.316354401,-0.75717534,1.444907901,-0.618151372,-0.269709773,0.274167601,1
2322,-3.876561438,-1.706040312,0.025302071,0.925127422,0.760023543,-0.728458209,0
2323,3.007035022,1.357065166,-2.0702017,-1.971777034,0.151899569,-0.476143358,1
2324,-0.006033575,-0.56641302,1.425604567,-0.452212161,1.058710231,0.137336931,0
2325,4.111437082,2.029997099,-0.187086574,-0.265797734,-0.150469736,0.212352882,1
2326,-4.274201005,0.085340827,-0.955425291,-0.61648947,-0.38022575,0.064811463,0
2327,-0.198754709,-0.085144144,-0.212875871,0.845982149,-0.083110562,0.13367216,0
2328,-4.191175407,-0.777744483,-1.727400909,-0.242258376,-0.384523072,-0.170502947,0
2329,-0.80952033,-1.143465857,0.063751619,0.599724956,0.102665036,-0.128454115,0
2330,-2.409868226,-0.687440905,0.242329062,-0.210285782,0.710590045,-0.337343628,0
2331,-2.521318457,1.008374156,0.435237064,-0.200185881,0.393449664,-0.487487444,0
2332,2.112448928,0.246743248,-0.704979818,-0.059302512,-0.816899217,0.821123589,1
2333,1.321647636,-0.160920939,0.854568034,-0.094254401,0.11945557,0.546795599,1
2334,3.775690383,0.328888273,0.314661235,-0.777175497,0.204997237,-0.147161239,1
2335,1.61845374,-1.23704826,-1.211748639,-0.322219757,-0.039647318,0.057318307,1
2336,1.024755474,-2.875914796,2.025704263,-0.699326987,-0.774967192,-0.698031779,1
2337,-0.238332182,-0.261721923,1.580770255,-0.401551895,-1.491825809,0.10838154,0
2338,1.470252044,-1.375922364,-0.787596094,-0.075535179,0.033676694,0.622958417,0
2339,-2.63516972,1.859551892,0.218731121,0.119374166,0.741527513,-0.132495734,0
2340,-1.296478578,0.590225867,-1.473036968,-0.547998538,1.081295895,0.346602522,0
2341,2.118511734,1.760893755,0.974408521,0.079368806,0.213916709,-0.199850712,0
2342,-5.323536976,2.31965044,-0.830591891,-0.999669839,0.037191653,0.494742387,0
2343,-3.273539241,2.051984069,-2.110247873,0.057941907,0.752205893,-0.002889161,0
2344,1.761171723,-0.303555002,-1.653206526,-0.123932293,0.252457183,-0.180381278,1
2345,0.865276184,-2.26569185,0.058024311,-1.10678013,-0.007773073,-0.351568402,0
2346,-0.174069706,1.018188444,1.779709076,0.141378069,-0.534067384,-0.501243666,1
2347,0.588488847,0.121610978,0.473027295,0.586039333,-0.337451061,0.080276731,1
2348,1.072212645,-0.422729596,1.605855585,-2.030958056,-0.001465797,0.487688534,1
2349,-2.76187063,-1.01415483,-1.158497697,1.160792331,-0.158265598,-0.21908892,0
2350,2.711961984,-0.929576114,-1.09706276,0.277592076,0.093192294,0.124254633,1
2351,-0.490960122,-1.74726879,1.597420669,0.159731315,-0.008583105,-0.2574676,0
2352,-4.091888056,1.160591311,-1.748253675,0.486472968,-0.508855323,0.393140907,0
2353,-3.069389087,1.671723068,-2.701367633,-1.115613132,0.151106068,0.720703145,0
2354,3.499509768,-1.263000069,-0.318182402,-0.30014111,0.695048552,0.266311215,1
2355,1.266121187,0.752016755,-0.272896121,-0.958947713,-0.139416664,0.032833304,0
2356,-1.21088437,0.312567446,-0.626512142,1.552767106,-0.31625772,-1.233063661,0
2357,0.716219358,2.061474062,-0.449870204,-1.389975936,-0.360830871,-0.779418234,1
2358,-1.723736425,1.497972004,1.80373641,1.660997335,0.161159013,0.011280903,1
2359,0.471222108,-0.603442173,0.795787114,0.18907373,-0.012161413,0.343975401,1
2360,2.244603838,-1.21490727,-0.175554891,0.425257524,-0.061323365,0.177246817,1
2361,-0.460916639,-1.159283325,1.562616318,-1.61031217,1.649129298,0.070650489,0
2362,2.242692253,-0.769619265,1.299302298,0.195051983,0.533122374,0.65330562,1
2363,0.953935732,-0.767214276,-2.193245457,-0.10961586,-0.537157787,0.044373933,0
2364,-0.277705326,-0.007298663,-1.046919015,0.353797026,0.088944557,-0.364050755,0
2365,3.426352432,0.341619881,-1.251508486,-0.06864943,0.159410436,0.297763233,1
2366,-1.398305844,0.109274517,0.797315011,-0.568555698,0.78169024,-0.493206813,0
2367,2.658892148,-2.293164601,-0.281436329,-0.989571421,-0.342111502,-0.133610571,1
2368,-3.071095437,1.427684308,-1.519089534,-1.146316664,-0.320822407,0.542458466,0
2369,-1.297922564,1.125766565,0.793878386,-0.79819708,0.067118991,0.339298839,0
2370,0.516939368,0.139306238,-1.448268626,0.045040564,0.299579842,0.164487927,0
2371,-4.130969075,-3.259072518,-0.880381726,1.111314404,-0.178861597,-0.135304492,0
2372,0.708312411,0.793229009,-0.57614969,-1.31481535,-0.918069197,-0.434754958,0
2373,-2.405213807,0.878761454,-1.692778502,-1.070476713,-0.382617035,-0.140310529,0
2374,0.102411838,0.556068481,-1.004896321,0.231215266,-0.569237564,0.005753359,0
2375,3.837650549,-2.127349886,-1.960164209,-0.993425343,1.353181375,-0.270769777,1
2376,-4.549620558,1.193777575,-1.362816638,-0.298860301,-0.346276224,-0.724584499,0
2377,-3.057878472,0.673181378,-0.213614867,-1.68562077,0.433348757,-0.667083917,0
2378,-0.295373519,0.504210031,0.14481649,-0.016526812,0.629258671,-0.140220265,0
2379,2.974771299,-0.353455161,-0.071986308,0.091803016,0.210003899,0.540234077,1
2380,-2.625243491,2.677441466,-2.505825644,0.685803003,0.206768058,0.205574425,0
2381,-1.47819742,-0.856786593,2.085422624,-1.04451801,0.769868736,-0.216522298,1
2382,0.358502803,-0.234931564,-0.229771812,0.207753629,-0.11391319,0.455774787,0
2383,-4.096851889,0.217954016,-1.920258377,-0.108318066,-0.570468474,-0.766059868,0
2384,-0.529627063,1.278329962,1.071756182,0.796826134,-0.102948558,0.392552466,1
2385,-4.178461222,-2.567367327,-0.651772122,0.978844888,0.090045181,-0.169244761,0
2386,0.083959272,-1.023841796,0.037105065,-1.012644026,0.017870564,0.710126932,1
2387,1.998312096,-0.242306909,-2.007076116,0.105891905,0.555304032,-0.492045821,0
2388,0.159332221,-1.443770979,0.102069714,-1.570684925,0.272301306,0.259709725,1
2389,1.254918698,2.96638181,-0.055546973,-0.758148355,-0.180263669,-0.729038111,1
2390,3.092417379,-0.731515023,0.50660107,0.459173358,0.086332566,0.683443521,1
2391,-1.221467038,0.843240897,-1.712606607,0.647929164,0.204766036,-0.075245484,0
2392,-0.607541326,0.251835103,-2.348671462,0.384316764,-0.500261474,-0.106659074,0
2393,-4.864660919,2.009332949,-0.080364924,-0.445599499,-0.117453,-0.611766154,0
2394,-0.458194879,-1.008420955,0.425912825,-0.351764065,-0.603644802,0.011030455,0
2395,4.034356069,1.971345026,0.026829999,-0.870468387,-0.007403035,0.232426246,1
2396,-0.220000145,1.835815101,3.435922865,2.02026025,2.248747213,-0.891631989,1
2397,-0.57236495,0.215781132,-0.922423992,0.159813158,-0.513040971,-0.058828654,0
2398,-2.659433052,1.713705079,0.923181927,0.025768623,-0.228948411,-0.390448927,0
2399,-0.824679246,-2.904876896,0.163928166,1.336778287,0.120469656,0.902846318,0
2400,-0.608541143,-0.031237488,-0.788318464,0.756129449,0.660681483,0.268678002,0
2401,-1.135212787,0.303860784,-0.022209954,-0.490509472,-0.081806658,0.01076571,0
2402,1.939529205,2.040755678,-0.242394875,-1.089952359,-0.254236405,-0.593307514,1
2403,4.279625834,0.401138109,-0.112953932,1.534941792,0.162681441,0.706702233,1
2404,-2.589870395,0.581982627,1.288578757,-0.785415671,-0.282567739,0.128109077,0
2405,1.718587097,-1.622805081,0.18201755,0.414400078,-0.812729148,-0.876276012,0
2406,-2.418471255,-0.4700313,0.521722199,-0.518461482,0.567923087,-0.447667154,0
2407,-3.755732311,2.719844243,-1.769676378,0.045556537,0.727696582,0.26210494,0
2408,-1.467618098,0.80239965,0.744848223,-0.076615749,0.756657163,-0.174758137,1
2409,-0.886412703,1.494397375,0.848979766,1.271744254,-0.531392066,0.138795727,0
2410,3.950986609,-1.778777656,2.521095393,-1.050714484,-0.603690276,-0.23239575,1
2411,-3.312843022,-0.616827269,0.180653448,1.752760834,-0.169821712,-0.655848677,0
2412,-1.292781347,0.560353522,1.13960989,0.064300487,1.129158178,-0.571008556,0
2413,2.697037763,-1.410754208,1.925845349,-1.889481094,-0.115089091,-0.487269706,1
2414,-0.320720246,-0.028900862,0.236170225,-0.99654034,-0.029828216,0.164563091,1
2415,4.990510633,-2.64457413,0.423187638,-0.223788283,0.466209015,-0.392976145,1
2416,4.31858657,1.589384712,-0.15919958,-0.764340477,-1.266572101,0.630890563,1
2417,-2.241292401,-0.352241005,-0.802203645,0.614757203,-0.185892394,-0.208364999,0
2418,4.985948043,0.057394373,1.864315194,-2.065427972,-0.567891226,-1.233981735,1
2419,-1.371935824,-1.952177625,-1.516452118,-1.132257522,-0.845672384,-0.055348725,0
2420,0.179737631,-2.007448885,-0.379712577,-1.843213827,0.759887754,-0.477285143,1
2421,4.809039819,0.933054447,0.057535422,0.980717007,1.42585357,0.070236671,1
2422,-0.530080047,0.383497268,2.869234104,-1.401501369,0.155807791,1.272405884,1
2423,1.633113743,0.013221695,-2.23980671,-0.048254056,-0.145371912,0.609375031,1
2424,3.084961084,-1.036965121,-0.956169902,0.316326597,0.899091178,-0.308210093,1
2425,4.414566647,-0.700111708,1.367730183,1.414622055,0.60965371,0.273719219,1
2426,0.880128027,-0.486879832,-0.442665126,-0.745947985,0.473706497,-0.162705627,1
2427,0.945916172,0.918266651,1.968690213,0.705486092,2.263578865,-0.46572143,1
2428,0.712102023,-1.81270551,1.635725823,-0.951525779,-0.897590033,-0.139343282,0
2429,1.577872148,1.150747361,0.604334194,-0.79124266,0.143907639,0.16174717,1
2430,-3.289882241,0.465328265,0.702488185,0.044493007,-1.00037269,-0.224810279,0
2431,-4.443703293,2.016828553,1.474022074,0.376718882,-1.039362557,0.188732753,0
2432,0.496023403,-1.033078502,0.183433195,0.674584068,-0.068229036,0.253981924,0
2433,-2.988085768,-1.043281011,0.660620801,-0.180358036,0.910869595,-0.140213271,0
2434,2.29093314,-1.080252565,0.549561957,0.160771175,0.30874178,-0.265870001,1
2435,-1.780821871,-1.634664728,1.057030905,-2.078053595,0.312504962,0.726459468,0
2436,-1.24656532,1.172173518,0.149846453,0.393472777,-0.146097254,-0.078953152,0
2437,3.154470025,-0.671783754,-0.876741656,0.753767006,-0.069414917,0.394328419,1
2438,-0.429925541,-1.393867793,-0.138006025,-0.487193403,-0.122741614,0.054206273,0
2439,-0.817327591,-0.362509357,1.530501111,-0.387462347,-0.066617089,0.255214967,0
2440,-2.342945871,-0.999230128,-0.459661881,0.67387937,0.194143731,-0.516701326,0
2441,-0.696425998,0.017125645,-0.707226848,0.72738571,-0.152712217,0.518983095,0
2442,0.139998083,0.551548883,0.152118345,-0.111120274,-0.273250154,0.06717559,0
2443,1.071410397,-1.344422599,2.274278271,-0.669537565,-0.699672994,-0.288665864,1
2444,-0.84058507,-0.968554073,-0.709963266,0.438684395,0.48464674,-0.606075971,0
2445,6.427753753,0.649612517,-0.100645664,-0.933474282,-1.029791664,0.377758404,1
2446,3.601742431,-0.779923457,-0.926898647,0.155364557,0.060879622,-0.376685364,1
2447,1.07903407,0.15572348,-1.773323364,0.952315855,-0.184421754,0.011604236,1
2448,1.609898748,-1.017678495,0.028743084,0.180535633,0.351025503,-0.527276029,1
2449,-1.341102945,-0.00665831,-0.165810442,0.376665039,-0.24185809,-0.798369444,0
2450,1.79577913,-0.237955618,-1.3711532,1.710388216,0.325420496,-0.42353001,1
2451,-0.689650587,0.337241007,-0.323053396,-0.139790202,-0.45620176,-0.496259926,0
2452,-5.64861347,0.032140145,0.383132133,-0.175488874,-1.161401795,0.557848069,0
2453,1.844839563,0.758414545,1.241610436,0.848066099,-0.005542603,0.528597788,1
2454,1.468560318,0.132752074,-0.037360574,-1.644522882,-0.045593423,0.236995664,1
2455,-4.89598585,0.12779553,-0.536767337,-0.309982796,0.732191148,-0.129679315,0
2456,4.701366949,-0.764401545,0.091592715,-0.0028215,-0.232028911,-0.200410272,1
2457,0.516568131,0.804004961,0.283249398,0.23119397,-0.421659974,-0.199217602,0
2458,1.23313029,-0.623390618,-1.424192431,-0.785476133,0.063680445,0.573614565,1
2459,-1.538354862,-1.19763336,1.389010146,-1.008547406,0.059428897,0.346211548,0
2460,-3.49470093,-2.608600412,0.59694347,0.382131771,-0.407247109,0.394472514,0
2461,-0.067785233,-2.112547555,0.049441081,-1.063978063,-1.649819132,-0.647770956,0
2462,0.442170232,-2.340445551,-2.023098781,-0.670355796,-0.458967616,0.126320221,0
2463,-3.690676079,1.490655097,0.182683759,0.153916222,-0.620511142,-0.490598094,0
2464,-2.967077021,0.751358537,0.048116622,-0.990554911,-0.010582777,0.210937091,0
2465,1.064270407,-0.408988596,0.204435989,-1.512665513,0.150996627,0.119157554,1
2466,-1.462815181,-0.172981665,0.563773575,-0.236716167,1.242971553,-0.397419431,0
2467,-3.48033028,-2.194264006,-1.592705336,0.380588976,-0.207394111,0.832370091,0
2468,-1.783235723,-0.597214793,0.134948579,-0.462147348,0.552872204,0.144522918,0
2469,1.746129362,-1.529675921,-2.923672075,-0.550779094,-0.203081648,-0.018421495,0
2470,5.347478391,0.360770818,2.103227223,-1.842524616,-0.398806145,-1.475927848,1
2471,2.840560078,1.398313012,2.286663569,0.288001239,0.442185139,-0.291786775,1
2472,0.529337907,-0.041613869,-1.808318313,-1.1624561,0.772771889,0.268778055,0
2473,-3.195639959,-0.796427065,-0.951936891,-0.440832644,1.027057103,0.259637961,0
2474,-1.025781615,1.249794209,-1.159120347,1.001470527,0.498482672,-0.432696486,0
2475,-0.908811497,-0.659751701,1.801455044,-0.491050105,-0.292301601,0.281312608,0
2476,1.881873122,-0.359387227,0.365825908,-0.553008465,0.81948509,0.084729668,1
2477,2.037827157,1.202621846,1.619166174,1.187649999,0.610617672,0.032636583,1
2478,-0.781616179,-0.24322788,0.6557581,-0.526822136,0.339700829,-0.179974274,0
2479,0.751258809,-0.214538433,0.295693303,0.858564854,-0.050497446,0.080674365,0
2480,-1.85662923,0.946419296,0.479554537,-0.580496397,0.735747302,0.738842837,1
2481,-2.666759707,0.163826657,0.239637235,-1.101896535,0.697003864,-0.173637752,1
2482,-4.696088299,0.634115157,-1.898083196,-0.979190366,1.708674707,-0.049187401,0
2483,-1.521951493,-0.34600311,-0.144821941,-1.765373928,1.584710718,-0.086307614,0
2484,-2.105938413,2.083697171,-1.458114333,1.633669092,0.168540633,0.596816139,0
2485,-3.070241381,-0.345610764,-0.774440435,-1.063714144,0.18167787,-0.724697954,0
2486,-0.237558013,-1.374815363,2.457263093,-1.131813984,1.299121893,-0.718576817,1
2487,1.12513738,0.2709402,0.572392313,0.289124098,0.138886993,0.314593652,0
2488,-2.268530556,-0.957256147,-1.443869546,-0.783365187,-0.518887625,-0.467584256,0
2489,1.471620032,2.244902826,-1.395672353,-1.295556031,-0.469618889,-1.285401712,1
2490,-0.503378003,-0.311013523,-0.226028787,-1.725252804,-0.318439998,0.176811869,0
2491,-1.513864561,-0.025559993,1.81270924,0.183490425,0.020709334,0.513696252,1
2492,4.517860441,-0.923163598,-2.520554603,-0.401254823,0.336510801,0.451600406,1
2493,0.950622929,0.511961667,-1.338596797,-0.689414288,-0.158767335,0.238402038,0
2494,-2.193805828,-0.355416618,-1.088941576,0.035007038,1.071915765,-1.018506982,0
2495,0.368782751,-0.725379958,-0.69718625,-1.172276229,-0.439590125,-0.577095778,1
2496,0.071487699,-0.981869663,1.915673308,1.182651497,0.07016775,-0.100240345,0
2497,4.254175094,-0.599169972,-1.493268989,-0.170599154,1.294324347,-0.344438417,1
2498,0.580020203,0.132143598,-0.940085484,0.416169098,-0.637603586,-0.959270915,1
2499,-0.85284866,-0.218105429,-0.366111923,0.260198195,-0.028630314,0.049602692,0
2500,1.641805791,-0.211646194,-0.380963883,-0.173687811,-1.224703126,-0.951023069,1
2501,-4.553259706,-0.948776095,-0.401673187,1.652920453,-0.407629478,0.819901935,0
2502,-1.367506111,-1.245461523,0.138600167,-2.16687611,0.325232985,1.375443797,0
2503,-0.409615434,0.103614007,-0.267943671,0.226677385,-0.22847142,-0.138551498,0
2504,1.504355979,-2.234982483,-1.09815228,0.829893668,-1.083139139,-0.843401699,1
2505,5.511990267,-0.06716051,2.071237686,-2.304358216,-0.46395228,-0.634570658,1
2506,3.052656975,0.968585336,0.561626573,1.395764366,-0.167804471,0.403513868,1
2507,-3.32419434,-1.79680689,-0.633280062,0.329349815,0.495359262,0.470851309,1
2508,3.72668574,2.985714738,0.217213528,-0.775466186,-0.369036807,-0.431733454,1
2509,5.797706923,0.646243146,-1.058009903,-1.217965053,0.542026245,-0.377377299,1
2510,1.242941997,0.06162222,-1.18142186,0.530245387,0.098382501,-0.304804786,0
2511,0.713966313,2.398397789,-1.078259602,1.930648528,-0.575576448,0.116540887,1
2512,-3.530129399,-1.718175805,0.237085641,2.011769016,-0.133072256,0.067395366,0
2513,-3.107726105,0.795205802,0.862871546,-0.25415382,0.621271632,-0.362571762,0
2514,1.828501328,-0.615513761,-1.604073797,-1.00073202,-0.416526127,0.588949857,1
2515,3.237023527,-0.132412025,1.080416875,1.073975504,-0.006430722,1.08495038,1
2516,0.53960119,-2.053960532,1.469741864,-2.606960834,-0.203993973,0.675494992,1
2517,1.053122764,-3.076794048,0.806874291,0.512267528,-1.784551507,-1.383250838,1
2518,-0.592919286,-0.2312937,-2.6310523,-1.076040206,-0.342532382,0.778576857,1
2519,1.615409988,-2.039076101,-1.355766613,0.235296723,1.588359198,-0.4314157,1
2520,-1.504316122,1.449509679,-0.055157159,1.119896965,0.742344167,0.17976505,0
2521,-3.599297806,0.653360207,-1.167896263,0.079691871,-0.160289941,-0.493335112,0
2522,-0.547606286,-0.436573321,0.215316572,-1.747079595,0.655905185,-0.147653024,0
2523,-2.088784899,-0.667035841,-0.083068479,-0.023731486,-0.821316411,-0.783796229,0
2524,2.912058091,0.362412651,0.218910594,-0.046735899,-0.410221819,0.949097582,1
2525,-1.607824896,3.086377351,-0.492188706,0.328907024,0.95771818,0.63902901,1
2526,-1.049875754,0.096425956,0.608449932,-0.068906416,0.069623344,-0.256461169,0
2527,0.493137023,0.307020581,-1.715691048,-2.207182826,0.102638671,1.352705174,0
2528,-0.188597043,-1.083307222,1.086801331,-1.570217174,0.488817498,-0.580753186,0
2529,-1.126762629,0.967943041,-0.761804824,-1.586467967,0.12685496,0.734893118,0
2530,-0.979963422,1.399112566,-2.566768631,-0.072586329,-0.312960945,0.1495558,0
2531,-2.009304685,1.516808465,-0.332555959,-0.042236281,0.913194114,-0.082562656,0
2532,2.211431844,-0.819518882,-2.503516874,2.115684485,0.434186855,-1.138854482,1
2533,1.658997433,-0.873425378,-1.664949095,-1.075835807,-1.184901464,1.083808291,1
2534,-1.786441804,-0.675887094,0.39287804,-1.161569708,1.492114426,-0.208012213,1
2535,-3.513172433,-2.885970344,-0.446331513,0.95816614,0.393920995,0.384421073,0
2536,-0.176872475,-0.083019379,2.576718838,0.314725603,-0.248778076,-0.227166898,1
